"","date","lat_bin","lon_bin","mmsi","fishing_hours"
"7","2016-01-09",51.2,-8.4,250000908,1.3225
"8","2016-01-09",51.2,-8,250000908,2.82305555555556
"9","2016-01-09",51.2,-8.3,250000908,2.95305555555556
"10","2016-01-09",51.2,-7.9,250000908,0.175277777777778
"11","2016-01-09",51.2,-8.1,250000908,2.39416666666667
"12","2016-01-09",51.2,-8.5,250000908,1.36777777777778
"13","2016-01-09",51.2,-8.2,250000908,3.85333333333333
"14","2016-01-09",51.2,2.1,227300110,3.28805555555556
"15","2016-01-09",51.2,-5.3,205162000,1.86569444444444
"16","2016-01-09",51.2,-5.1,205322000,1.01902777777778
"17","2016-01-09",51.2,-5.2,205322000,1.80291666666667
"18","2016-01-09",51.2,-7.5,250000917,10.4059722222222
"19","2016-01-09",51.2,-10.7,250292000,4.40472222222222
"20","2016-01-09",51.2,-10.8,250292000,6.7675
"21","2016-01-09",51.2,-7.7,250001702,2.91888888888889
"22","2016-01-09",51.2,-7.8,250001702,1.94013888888889
"23","2016-01-09",51.2,-7.5,250001702,5.90916666666667
"24","2016-01-09",51.2,2.2,227595050,3.75347222222222
"25","2016-01-09",51.2,-8.5,250105650,0.268333333333333
"26","2016-01-09",51.2,-8.8,250000699,2.32125
"27","2016-01-09",51.2,-9,250000699,0.129305555555556
"28","2016-01-09",51.2,-8.7,250000699,2.71583333333333
"29","2016-01-09",51.2,-8.9,250000699,1.53486111111111
"30","2016-01-09",51.2,-7.7,235101000,5.00319444444444
"31","2016-01-09",51.2,2.2,228317000,5.13916666666667
"32","2016-01-09",51.2,-6.3,250002776,16.1479166666667
"33","2016-01-09",51.2,-9,250470000,0.626944444444444
"34","2016-01-09",51.2,-7.9,250001028,0.867083333333333
"35","2016-01-09",51.2,-4.7,235113634,3.74319444444444
"36","2016-01-09",51.2,-4.6,235113634,1.04305555555556
"37","2016-01-09",51.2,-4.5,235113634,2.14069444444444
"38","2016-01-09",51.2,2.3,205273000,0.264722222222222
"39","2016-01-09",51.2,2.4,205273000,5.30611111111111
"40","2016-01-09",51.2,-5.9,227406000,1.64555555555556
"41","2016-01-09",51.2,-5.8,226243000,0.884305555555556
"42","2016-01-09",51.2,-5.9,226243000,0.810694444444444
"43","2016-01-09",51.2,2.7,205272000,0.131666666666667
"44","2016-01-09",51.2,2.8,205272000,0.257222222222222
"45","2016-01-09",51.2,2.6,205272000,0.135694444444444
"46","2016-01-09",51.2,-14.3,235004110,1.03472222222222
"47","2016-01-09",51.2,-14.2,235004110,3.99694444444444
"48","2016-01-09",51.2,-14.4,235004110,4.29263888888889
"49","2016-01-09",51.2,-14.5,235004110,8.92375
"50","2016-01-09",51.2,-6.3,250000594,4.60486111111111
"52","2016-01-09",51.2,-11.5,224011990,0.549444444444444
"53","2016-01-09",51.2,-11.6,224011990,0.568194444444444
"54","2016-01-09",51.2,-10.3,228048600,7.77388888888889
"55","2016-01-09",51.2,-6.3,250000092,18.6047222222222
"56","2016-01-09",51.2,-10.4,250001885,1.63097222222222
"57","2016-01-09",51.2,-10.5,250001885,0.942777777777778
"58","2016-01-09",51.2,-10.2,250001885,0.764305555555556
"59","2016-01-09",51.2,-10.3,250001885,1.88097222222222
"60","2016-01-09",51.2,-5.1,205227000,0.260972222222222
"61","2016-01-09",51.2,2.4,227320060,1.31347222222222
"62","2016-01-09",51.2,2.3,227320060,1.15041666666667
"72","2016-01-09",51.3,-6.3,250000897,1.53222222222222
"73","2016-01-09",51.3,-5.3,205162000,1.67083333333333
"74","2016-01-09",51.3,-5.5,205322000,2.38111111111111
"75","2016-01-09",51.3,-5.1,205322000,1.60888888888889
"76","2016-01-09",51.3,-5.6,205322000,0.861944444444444
"77","2016-01-09",51.3,-5.3,205322000,0.520138888888889
"78","2016-01-09",51.3,-5.2,205322000,3.67833333333333
"79","2016-01-09",51.3,-9,250000657,0.140277777777778
"80","2016-01-09",51.3,-10.8,250292000,5.94694444444444
"81","2016-01-09",51.3,-7.9,250001702,3.555
"82","2016-01-09",51.3,-8.5,250105650,4.50652777777778
"83","2016-01-09",51.3,-8.7,250105650,1.03319444444444
"84","2016-01-09",51.3,-8.6,250105650,5.70402777777778
"85","2016-01-09",51.3,-5.1,227485000,0.775833333333333
"86","2016-01-09",51.3,3.1,205010000,0.239861111111111
"87","2016-01-09",51.3,3,205010000,4.10222222222222
"88","2016-01-09",51.3,3.2,205010000,2.90361111111111
"91","2016-01-09",51.3,1.4,235083652,0.261805555555556
"92","2016-01-09",51.3,-8,250001028,1.08958333333333
