"","date","lat_bin","lon_bin","mmsi","fishing_hours"
"5","2016-01-06",51.2,-8.1,228174600,0.693194444444444
"6","2016-01-06",51.2,-7.8,228174600,2.91680555555556
"7","2016-01-06",51.2,-8,228174600,2.96277777777778
"8","2016-01-06",51.2,-7.9,228174600,5.16986111111111
"9","2016-01-06",51.2,2,244245000,1.30486111111111
"10","2016-01-06",51.2,1.8,227141900,1.91625
"11","2016-01-06",51.2,2,227141900,1.13347222222222
"12","2016-01-06",51.2,1.9,227141900,2.75013888888889
"13","2016-01-06",51.2,2.1,227300110,3.58166666666667
"14","2016-01-06",51.2,2.2,227300110,5.895
"15","2016-01-06",51.2,1.9,244810000,0.722361111111111
"16","2016-01-06",51.2,-5.2,205322000,1.79694444444444
"17","2016-01-06",51.2,-5.1,205322000,0.258333333333333
"18","2016-01-06",51.2,-5.2,235005980,0.253888888888889
"19","2016-01-06",51.2,1.8,227117600,2.53611111111111
"20","2016-01-06",51.2,1.9,227117600,1.70694444444444
"21","2016-01-06",51.2,2,227117600,1.31125
"22","2016-01-06",51.2,-7.8,250001702,2.34083333333333
"23","2016-01-06",51.2,2.2,227595050,8.50138888888889
"24","2016-01-06",51.2,1.9,245331000,2.16555555555556
"25","2016-01-06",51.2,1.8,245331000,1.07722222222222
"26","2016-01-06",51.2,1.9,244179000,2.34013888888889
"27","2016-01-06",51.2,-9.8,250000958,0.260694444444444
"28","2016-01-06",51.2,-9.9,250000958,1.40069444444444
"29","2016-01-06",51.2,-10,250000958,1.62888888888889
"30","2016-01-06",51.2,2,244221000,2.12541666666667
"31","2016-01-06",51.2,2.1,244221000,0.200277777777778
"32","2016-01-06",51.2,1.9,244221000,3.50666666666667
"33","2016-01-06",51.2,2.2,228317000,7.01027777777778
"34","2016-01-06",51.2,2.9,205010000,1.19069444444444
"35","2016-01-06",51.2,3,205010000,1.42013888888889
"36","2016-01-06",51.2,2,226183000,1.00180555555556
"37","2016-01-06",51.2,1.9,226183000,0.779027777777778
"38","2016-01-06",51.2,2.4,227106400,0.832638888888889
"39","2016-01-06",51.2,1.8,227324000,0.6375
"40","2016-01-06",51.2,2,227324000,0.766388888888889
"41","2016-01-06",51.2,1.9,227324000,1.27097222222222
"42","2016-01-06",51.2,3,205308000,2.83458333333333
"43","2016-01-06",51.2,2.9,205308000,9.5125
"44","2016-01-06",51.2,2.7,244742000,5.85625
"45","2016-01-06",51.2,2.8,244742000,5.41819444444444
"46","2016-01-06",51.2,2.6,244742000,0.7425
"47","2016-01-06",51.2,2.2,227318640,2.58972222222222
"48","2016-01-06",51.2,2.1,227318640,2.87958333333333
"49","2016-01-06",51.2,1.9,245542000,3.66694444444444
"50","2016-01-06",51.2,-8.4,250470000,0.256944444444444
"51","2016-01-06",51.2,-8.5,250470000,1.05222222222222
"52","2016-01-06",51.2,1.9,205275000,0.90125
"53","2016-01-06",51.2,1.8,205275000,0.257083333333333
"54","2016-01-06",51.2,2,205275000,0.406944444444444
"55","2016-01-06",51.2,2.6,205307000,2.47027777777778
"56","2016-01-06",51.2,2.7,205307000,1.50458333333333
"57","2016-01-06",51.2,2.2,227106700,2.53375
"58","2016-01-06",51.2,1.9,227106700,0.577222222222222
"59","2016-01-06",51.2,2.1,227106700,1.20861111111111
"60","2016-01-06",51.2,2,227106700,1.23166666666667
"61","2016-01-06",51.2,-10,250002574,3.58527777777778
"62","2016-01-06",51.2,2.1,245370000,5.29027777777778
"63","2016-01-06",51.2,2,245370000,1.19388888888889
"64","2016-01-06",51.2,1.9,227144600,0.897777777777778
"65","2016-01-06",51.2,2,227144600,1.45277777777778
"66","2016-01-06",51.2,2.8,244932000,0.895972222222222
"67","2016-01-06",51.2,-4.5,235113634,2.09458333333333
"68","2016-01-06",51.2,-4.7,235113634,2.63125
"69","2016-01-06",51.2,-4.6,235113634,2.78263888888889
"70","2016-01-06",51.2,-4.4,235113634,0.290972222222222
"71","2016-01-06",51.2,2.7,205273000,3.19458333333333
"72","2016-01-06",51.2,2.8,205273000,5.60361111111111
"73","2016-01-06",51.2,-5.8,205241000,3.92291666666667
"74","2016-01-06",51.2,2,227102900,0.804305555555556
"75","2016-01-06",51.2,1.8,227102900,0.648611111111111
"76","2016-01-06",51.2,1.9,227102900,1.56375
"77","2016-01-06",51.2,2.8,205315000,1.53430555555556
"78","2016-01-06",51.2,2.9,205315000,1.28208333333333
"79","2016-01-06",51.2,2.7,205315000,0.255416666666667
"80","2016-01-06",51.2,-8.6,250001093,0.128194444444444
"81","2016-01-06",51.2,-9.7,250477000,1.03277777777778
"82","2016-01-06",51.2,-9.9,250477000,1.05708333333333
"83","2016-01-06",51.2,-9.8,250477000,2.38305555555556
"84","2016-01-06",51.2,-14.2,235004110,0.491666666666667
"85","2016-01-06",51.2,-14.3,235004110,0.854861111111111
"86","2016-01-06",51.2,-14.4,235004110,7.24138888888889
"87","2016-01-06",51.2,3,205026000,0.282222222222222
"88","2016-01-06",51.2,2.9,205026000,0.411666666666667
"89","2016-01-06",51.2,2.6,246327000,0.2575
"90","2016-01-06",51.2,2.8,246327000,5.28097222222222
"91","2016-01-06",51.2,2.7,246327000,3.38777777777778
"92","2016-01-06",51.2,2.9,244100829,0.88625
"93","2016-01-06",51.2,3,244100829,1.41430555555556
"94","2016-01-06",51.2,-10.1,250001885,0.553055555555556
"95","2016-01-06",51.2,-10.2,250001885,3.00319444444444
"96","2016-01-06",51.2,-10.3,250001885,0.540416666666667
"97","2016-01-06",51.2,-9.8,250444000,0.797222222222222
"98","2016-01-06",51.2,-10.1,250444000,1.38666666666667
"99","2016-01-06",51.2,-10.2,250444000,2.36111111111111
"100","2016-01-06",51.2,-9.9,250444000,1.35597222222222
"101","2016-01-06",51.2,-10,250444000,1.28291666666667
"102","2016-01-06",51.2,1.9,227141600,0.530416666666667
"103","2016-01-06",51.2,1.8,227141600,3.60541666666667
"104","2016-01-06",51.2,1.9,245473000,3.34958333333333
"105","2016-01-06",51.2,2.1,245473000,0.294444444444444
"106","2016-01-06",51.2,2,245473000,2.36555555555556
"107","2016-01-06",51.2,1.9,246273000,0.374722222222222
"108","2016-01-06",51.2,2.4,226230000,0.780277777777778
"109","2016-01-06",51.2,1.9,226230000,1.26930555555556
"110","2016-01-06",51.2,1.8,226230000,0.431527777777778
"111","2016-01-06",51.2,2,226230000,0.390277777777778
"112","2016-01-06",51.2,1.9,227142900,0.765
"113","2016-01-06",51.2,2,227142900,2.00944444444444
"114","2016-01-06",51.2,-6.3,250002427,4.27819444444444
"115","2016-01-06",51.2,2.3,227320060,4.67166666666667
"116","2016-01-06",51.2,2.4,227320060,0.475972222222222
"117","2016-01-06",76.8,12.6,273421520,1.17055555555556
"130","2016-01-06",51.3,1.5,235107334,4.95861111111111
"131","2016-01-06",51.3,1.6,235107334,1.44958333333333
"132","2016-01-06",51.3,-8.3,228174600,1.30986111111111
"133","2016-01-06",51.3,-8.2,228174600,5.53319444444444
"134","2016-01-06",51.3,-8.1,228174600,2.36347222222222
"135","2016-01-06",51.3,-8,228174600,0.568055555555556
"136","2016-01-06",51.3,1.8,244245000,0.647361111111111
"137","2016-01-06",51.3,1.9,244245000,13.7961111111111
"138","2016-01-06",51.3,2,244245000,6.82666666666667
"139","2016-01-06",51.3,-5.2,205322000,2.27194444444444
"140","2016-01-06",51.3,-7.8,250001702,11.2086111111111
"141","2016-01-06",51.3,-7.9,250001702,3.22625
"142","2016-01-06",51.3,2.9,205150000,0.679166666666667
"143","2016-01-06",51.3,2.7,205150000,1.18097222222222
"144","2016-01-06",51.3,2.8,205150000,1.30527777777778
"145","2016-01-06",51.3,2,245331000,6.43194444444445
"146","2016-01-06",51.3,1.8,245331000,2.59152777777778
"147","2016-01-06",51.3,1.9,245331000,4.34541666666667
"148","2016-01-06",51.3,2,244179000,4.91944444444444
"149","2016-01-06",51.3,1.8,244179000,1.52597222222222
"150","2016-01-06",51.3,1.9,244179000,3.23444444444444
"151","2016-01-06",51.3,3.3,245235000,3.59972222222222
"152","2016-01-06",51.3,3.2,245235000,2.61486111111111
"153","2016-01-06",51.3,3.1,245235000,13.0369444444444
