"","X","date","lat_bin","lon_bin","mmsi","fishing_hours","geartype","flag","month","year"
"1",5,2016-01-28,51.2,2.2,244245000,1.91555555555556,"trawlers","NLD",1,2016
"2",6,2016-01-28,51.2,2.4,244245000,0.0955555555555556,"trawlers","NLD",1,2016
"3",7,2016-01-28,51.2,2.3,244245000,8.13875,"trawlers","NLD",1,2016
"4",8,2016-01-28,51.2,1.9,227141900,0.397222222222222,"trawlers","FRA",1,2016
"5",9,2016-01-28,51.2,1.6,227141900,1.39402777777778,"trawlers","FRA",1,2016
"6",10,2016-01-28,51.2,1.7,227141900,2.33277777777778,"trawlers","FRA",1,2016
"7",11,2016-01-28,51.2,-5.2,205322000,1.15569444444444,"trawlers","BEL",1,2016
"8",12,2016-01-28,51.2,-5.1,205322000,0.380694444444444,"trawlers","BEL",1,2016
"9",13,2016-01-28,51.2,1.9,227117600,1.135,"trawlers","FRA",1,2016
"10",14,2016-01-28,51.2,1.7,227117600,1.84486111111111,"trawlers","FRA",1,2016
"11",15,2016-01-28,51.2,1.6,227117600,1.0325,"trawlers","FRA",1,2016
"12",16,2016-01-28,51.2,1.6,226183000,1.45347222222222,"trawlers","FRA",1,2016
"13",17,2016-01-28,51.2,1.7,226183000,0.22125,"trawlers","FRA",1,2016
"14",18,2016-01-28,51.2,1.6,227106400,0.299027777777778,"trawlers","FRA",1,2016
"15",19,2016-01-28,51.2,1.7,227106400,3.91555555555555,"trawlers","FRA",1,2016
"16",20,2016-01-28,51.2,1.6,227324000,1.49125,"trawlers","FRA",1,2016
"17",21,2016-01-28,51.2,1.7,227324000,2.08027777777778,"trawlers","FRA",1,2016
"18",22,2016-01-28,51.2,1.9,227324000,1.82597222222222,"trawlers","FRA",1,2016
"19",23,2016-01-28,51.2,2,227324000,1.04555555555556,"trawlers","FRA",1,2016
"20",25,2016-01-28,51.2,2,227106700,1.44138888888889,"trawlers","FRA",1,2016
"21",26,2016-01-28,51.2,1.7,227106700,1.13833333333333,"trawlers","FRA",1,2016
"22",27,2016-01-28,51.2,1.6,227106700,1.09875,"trawlers","FRA",1,2016
"23",28,2016-01-28,51.2,2.1,227106700,1.25222222222222,"trawlers","FRA",1,2016
"24",29,2016-01-28,51.2,1.8,227138700,5.27333333333333,"trawlers","FRA",1,2016
"25",30,2016-01-28,51.2,1.6,227138700,1.32972222222222,"trawlers","FRA",1,2016
"26",31,2016-01-28,51.2,2,227144600,1.73777777777778,"trawlers","FRA",1,2016
"27",32,2016-01-28,51.2,1.9,227144600,0.840416666666667,"trawlers","FRA",1,2016
"28",33,2016-01-28,51.2,1.7,227144600,3.60361111111111,"trawlers","FRA",1,2016
"29",34,2016-01-28,51.2,2.5,244932000,0.127222222222222,"trawlers","NLD",1,2016
"30",35,2016-01-28,51.2,2.4,244932000,7.08583333333334,"trawlers","NLD",1,2016
"31",36,2016-01-28,51.2,-4.4,235113634,0.536111111111111,"fixed_gear","GBR",1,2016
"32",37,2016-01-28,51.2,-4.5,235113634,0.813333333333333,"fixed_gear","GBR",1,2016
"33",38,2016-01-28,51.2,-4.6,235113634,1.50097222222222,"fixed_gear","GBR",1,2016
"34",39,2016-01-28,51.2,-4.7,235113634,2.50763888888889,"fixed_gear","GBR",1,2016
"35",40,2016-01-28,51.2,-10.2,224048290,0.786805555555556,"trawlers","ESP",1,2016
"36",41,2016-01-28,51.2,-10.1,224048290,1.05791666666667,"trawlers","ESP",1,2016
"37",42,2016-01-28,51.2,2.8,205273000,4.04,"trawlers","BEL",1,2016
"38",43,2016-01-28,51.2,1.8,227102900,2.86763888888889,"trawlers","FRA",1,2016
"39",44,2016-01-28,51.2,1.6,227102900,0.515277777777778,"trawlers","FRA",1,2016
"40",45,2016-01-28,51.2,1.9,227102900,0.992638888888889,"trawlers","FRA",1,2016
"41",46,2016-01-28,51.2,1.7,227102900,1.98833333333333,"trawlers","FRA",1,2016
"42",47,2016-01-28,51.2,1.7,227143100,2.97902777777778,"trawlers","FRA",1,2016
"43",48,2016-01-28,51.2,1.6,227143100,1.06222222222222,"trawlers","FRA",1,2016
"44",49,2016-01-28,51.2,2.1,227141600,0.220694444444444,"trawlers","FRA",1,2016
"45",50,2016-01-28,51.2,1.9,227141600,1.97958333333333,"trawlers","FRA",1,2016
"46",51,2016-01-28,51.2,1.8,227141600,0.475138888888889,"trawlers","FRA",1,2016
"47",52,2016-01-28,51.2,1.7,227141600,1.61125,"trawlers","FRA",1,2016
"48",53,2016-01-28,51.2,2,227141600,2.12458333333333,"trawlers","FRA",1,2016
"49",54,2016-01-28,51.2,2,226230000,0.253194444444444,"trawlers","FRA",1,2016
"50",55,2016-01-28,51.2,1.6,226230000,2.45986111111111,"trawlers","FRA",1,2016
"51",56,2016-01-28,51.2,1.7,226230000,1.98513888888889,"trawlers","FRA",1,2016
"52",57,2016-01-28,51.2,1.9,226230000,1.22597222222222,"trawlers","FRA",1,2016
"53",58,2016-01-28,51.2,2.1,226230000,1.38652777777778,"trawlers","FRA",1,2016
"54",59,2016-01-28,51.2,1.9,227142900,1.33,"trawlers","FRA",1,2016
"55",60,2016-01-28,51.2,1.6,227142900,1.06402777777778,"trawlers","FRA",1,2016
"56",72,2016-01-28,51.3,-10.4,224384000,0.854305555555556,"trawlers","ESP",1,2016
"57",73,2016-01-28,51.3,-10.3,224384000,3.20152777777778,"trawlers","ESP",1,2016
"58",74,2016-01-28,51.3,-10.5,224384000,1.25680555555556,"trawlers","ESP",1,2016
"59",75,2016-01-28,51.3,-6,250000897,1.26027777777778,"trawlers","IRL",1,2016
"60",76,2016-01-28,51.3,2.4,244245000,0.831944444444444,"trawlers","NLD",1,2016
"61",77,2016-01-28,51.3,2.3,244245000,2.83611111111111,"trawlers","NLD",1,2016
"62",78,2016-01-28,51.3,-5.3,205322000,3.61277777777778,"trawlers","BEL",1,2016
"63",79,2016-01-28,51.3,-5.2,205322000,4.31708333333333,"trawlers","BEL",1,2016
"64",80,2016-01-28,51.3,-5.4,205322000,0.406527777777778,"trawlers","BEL",1,2016
"65",81,2016-01-28,51.3,-8.6,250001702,5.82,"trawlers","IRL",1,2016
"66",82,2016-01-28,51.3,-8.7,250001702,0.921527777777778,"trawlers","IRL",1,2016
"67",83,2016-01-28,51.3,2,244179000,2.48472222222222,"trawlers","NLD",1,2016
"68",84,2016-01-28,51.3,2.1,244179000,0.799583333333333,"trawlers","NLD",1,2016
"69",85,2016-01-28,51.3,-10.5,235005510,0.322361111111111,"trawlers","GBR",1,2016
"70",86,2016-01-28,51.3,1.6,205191000,0.911666666666667,"trawlers","BEL",1,2016
"71",87,2016-01-28,51.3,1.7,227106400,0.775972222222222,"trawlers","FRA",1,2016
"72",88,2016-01-28,51.3,2,245148000,2.70069444444444,"trawlers","NLD",1,2016
"73",89,2016-01-28,51.3,2.8,245744000,1.22083333333333,"trawlers","NLD",1,2016
"74",91,2016-01-28,51.3,2.6,24593300,0.539027777777778,"trawlers","NLD",1,2016
"75",92,2016-01-28,51.3,2.5,24593300,8.64138888888889,"trawlers","NLD",1,2016
"76",93,2016-01-28,51.3,2.4,244932000,3.73097222222222,"trawlers","NLD",1,2016
"77",94,2016-01-28,51.3,1.9,227102900,0.523888888888889,"trawlers","FRA",1,2016
"78",95,2016-01-28,51.3,1.7,227143100,1.61708333333333,"trawlers","FRA",1,2016
"79",96,2016-01-28,51.3,2.5,245794000,0.266527777777778,"trawlers","NLD",1,2016
"80",97,2016-01-28,51.3,2.7,246327000,0.836666666666667,"trawlers","NLD",1,2016
"81",98,2016-01-28,51.3,1.8,227141600,2.55513888888889,"trawlers","FRA",1,2016
"82",99,2016-01-28,51.3,2,245441000,2.92722222222222,"trawlers","NLD",1,2016
"83",100,2016-01-28,51.3,2,245473000,0.576388888888889,"trawlers","NLD",1,2016
"84",101,2016-01-28,51.3,2.1,245473000,1.90194444444444,"trawlers","NLD",1,2016
"85",102,2016-01-28,51.3,2.3,245473000,1.10041666666667,"trawlers","NLD",1,2016
"86",103,2016-01-28,51.3,2.2,245473000,0.861388888888889,"trawlers","NLD",1,2016
"87",126,2016-01-28,51.4,1.7,235107334,0.895,"fixed_gear","GBR",1,2016
"88",127,2016-01-28,51.4,1.6,235107334,1.40569444444444,"fixed_gear","GBR",1,2016
"89",132,2016-01-28,51.4,-5.3,205322000,9.75708333333333,"trawlers","BEL",1,2016
"90",133,2016-01-28,51.4,-5.4,205322000,3.67013888888889,"trawlers","BEL",1,2016
"91",134,2016-01-28,51.4,-5.2,205322000,0.949861111111111,"trawlers","BEL",1,2016
"92",135,2016-01-28,51.4,4.2,244020244,1.44722222222222,"trawlers","NLD",1,2016
