"","X","date","lat_bin","lon_bin","mmsi","fishing_hours","geartype","flag","month","year"
"1",4,2016-01-21,51.2,2.5,244245000,8.81875,"trawlers","NLD",1,2016
"2",5,2016-01-21,51.2,2.8,244245000,0.535138888888889,"trawlers","NLD",1,2016
"3",6,2016-01-21,51.2,2.7,244245000,0.783611111111111,"trawlers","NLD",1,2016
"4",7,2016-01-21,51.2,2.1,227141900,0.492638888888889,"trawlers","FRA",1,2016
"5",8,2016-01-21,51.2,1.9,227141900,0.262777777777778,"trawlers","FRA",1,2016
"6",9,2016-01-21,51.2,2,227141900,2.51041666666667,"trawlers","FRA",1,2016
"7",10,2016-01-21,51.2,-5.6,205322000,0.762361111111111,"trawlers","BEL",1,2016
"8",11,2016-01-21,51.2,-5.5,205322000,0.78125,"trawlers","BEL",1,2016
"9",12,2016-01-21,51.2,2,227117600,2.89611111111111,"trawlers","FRA",1,2016
"10",13,2016-01-21,51.2,1.9,227117600,0.397083333333333,"trawlers","FRA",1,2016
"11",14,2016-01-21,51.2,-8.6,250001702,1.04888888888889,"trawlers","IRL",1,2016
"12",15,2016-01-21,51.2,-8.7,250001702,1.31152777777778,"trawlers","IRL",1,2016
"13",16,2016-01-21,51.2,2.2,227595050,5.97944444444444,"fixed_gear","FRA",1,2016
"14",17,2016-01-21,51.2,-8.3,250105650,2.94486111111111,"trawlers","IRL",1,2016
"15",18,2016-01-21,51.2,-8.5,250105650,1.04166666666667,"trawlers","IRL",1,2016
"16",19,2016-01-21,51.2,-8.6,250105650,0.531805555555556,"trawlers","IRL",1,2016
"17",20,2016-01-21,51.2,-8.4,250105650,3.17597222222222,"trawlers","IRL",1,2016
"18",21,2016-01-21,51.2,-8.7,250105650,1.56125,"trawlers","IRL",1,2016
"19",22,2016-01-21,51.2,-8.8,250105650,1.31138888888889,"trawlers","IRL",1,2016
"20",23,2016-01-21,51.2,-8.9,250000699,0.510277777777778,"trawlers","IRL",1,2016
"21",24,2016-01-21,51.2,-8.7,250000699,0.960277777777778,"trawlers","IRL",1,2016
"22",25,2016-01-21,51.2,-8.8,250000699,1.13111111111111,"trawlers","IRL",1,2016
"23",26,2016-01-21,51.2,1.6,205128000,0.797638888888889,"trawlers","BEL",1,2016
"24",27,2016-01-21,51.2,-7.7,235101000,0.775277777777778,"fixed_gear","GBR",1,2016
"25",28,2016-01-21,51.2,2.2,228317000,5.32958333333333,"fixed_gear","FRA",1,2016
"26",29,2016-01-21,51.2,-6,227314000,0.804722222222222,"trawlers","FRA",1,2016
"27",30,2016-01-21,51.2,-5.9,227314000,0.410972222222222,"trawlers","FRA",1,2016
"28",31,2016-01-21,51.2,2,226183000,2.35319444444444,"trawlers","FRA",1,2016
"29",32,2016-01-21,51.2,1.9,226183000,0.769861111111111,"trawlers","FRA",1,2016
"30",33,2016-01-21,51.2,2.8,245415000,0.277777777777778,"trawlers","NLD",1,2016
"31",34,2016-01-21,51.2,-6.2,250002776,0.9525,"trawlers","IRL",1,2016
"32",35,2016-01-21,51.2,-6.3,250002776,7.04416666666667,"trawlers","IRL",1,2016
"33",36,2016-01-21,51.2,-6.4,250002776,9.44027777777778,"trawlers","IRL",1,2016
"34",37,2016-01-21,51.2,-4.8,235071582,0.2625,"fixed_gear","GBR",1,2016
"35",38,2016-01-21,51.2,-4.7,235071582,0.262222222222222,"fixed_gear","GBR",1,2016
"36",39,2016-01-21,51.2,2.1,227318640,0.404027777777778,"fixed_gear","FRA",1,2016
"37",40,2016-01-21,51.2,2.2,227318640,1.31513888888889,"fixed_gear","FRA",1,2016
"38",41,2016-01-21,51.2,-8.6,250001269,1.31236111111111,"trawlers","IRL",1,2016
"39",42,2016-01-21,51.2,-8.4,250001269,0.966111111111111,"trawlers","IRL",1,2016
"40",43,2016-01-21,51.2,-8.8,250001269,2.11222222222222,"trawlers","IRL",1,2016
"41",44,2016-01-21,51.2,-8.3,250001269,0.8,"trawlers","IRL",1,2016
"42",45,2016-01-21,51.2,-8.5,250001269,1.28666666666667,"trawlers","IRL",1,2016
"43",46,2016-01-21,51.2,-8.9,250001269,2.92569444444444,"trawlers","IRL",1,2016
"44",47,2016-01-21,51.2,-8.7,250001269,1.56541666666667,"trawlers","IRL",1,2016
"45",48,2016-01-21,51.2,2.5,205307000,5.24347222222222,"fixed_gear","BEL",1,2016
"46",49,2016-01-21,51.2,2.4,205307000,0.273333333333333,"fixed_gear","BEL",1,2016
"47",50,2016-01-21,51.2,-14.2,232006270,7.89430555555556,"fixed_gear","GBR",1,2016
"48",51,2016-01-21,51.2,-14.1,232006270,5.79402777777778,"fixed_gear","GBR",1,2016
"49",52,2016-01-21,51.2,2.4,227311230,1.0075,"fixed_gear","FRA",1,2016
"50",53,2016-01-21,51.2,2.3,227311230,10.2869444444444,"fixed_gear","FRA",1,2016
"51",54,2016-01-21,51.2,-11.5,228301700,3.19611111111111,"trawlers","FRA",1,2016
"52",55,2016-01-21,51.2,1.8,227138700,3.06513888888889,"trawlers","FRA",1,2016
"53",56,2016-01-21,51.2,2,245370000,10.4116666666667,"trawlers","NLD",1,2016
"54",57,2016-01-21,51.2,1.9,245370000,3.81930555555556,"trawlers","NLD",1,2016
"55",58,2016-01-21,51.2,2.1,245370000,2.59638888888889,"trawlers","NLD",1,2016
"56",59,2016-01-21,51.2,2.7,24593300,0.539027777777778,"trawlers","NLD",1,2016
"57",60,2016-01-21,51.2,2.6,24593300,4.25777777777778,"trawlers","NLD",1,2016
"58",61,2016-01-21,51.2,2.5,24593300,1.16111111111111,"trawlers","NLD",1,2016
"59",62,2016-01-21,51.2,1.9,227144600,1.82902777777778,"trawlers","FRA",1,2016
"60",63,2016-01-21,51.2,2,227144600,7.37958333333333,"trawlers","FRA",1,2016
"61",64,2016-01-21,51.2,-6.2,250000283,8.95930555555556,"trawlers","IRL",1,2016
"62",65,2016-01-21,51.2,2.5,244932000,0.430972222222222,"trawlers","NLD",1,2016
"63",66,2016-01-21,51.2,-4.6,235113634,1.90972222222222,"fixed_gear","GBR",1,2016
"64",67,2016-01-21,51.2,-4.7,235113634,3.78583333333333,"fixed_gear","GBR",1,2016
"65",68,2016-01-21,51.2,-7.7,250132400,0.849444444444444,"trawlers","IRL",1,2016
"66",69,2016-01-21,51.2,-7.8,250132400,0.919722222222222,"trawlers","IRL",1,2016
"67",70,2016-01-21,51.2,-6.4,250003127,15.7448611111111,"trawlers","IRL",1,2016
"68",71,2016-01-21,51.2,2.2,228131800,5.40055555555556,"fixed_gear","FRA",1,2016
"69",72,2016-01-21,51.2,-7.7,250001121,4.64277777777778,"trawlers","IRL",1,2016
"70",73,2016-01-21,51.2,2,227142900,2.22,"trawlers","FRA",1,2016
"71",74,2016-01-21,51.2,1.9,227142900,1.42055555555556,"trawlers","FRA",1,2016
"72",75,2016-01-21,51.2,2.5,244075000,0.167777777777778,"trawlers","NLD",1,2016
"73",76,2016-01-21,51.2,-8.4,250379000,3.35861111111111,"trawlers","IRL",1,2016
"74",77,2016-01-21,51.2,-8.3,250379000,5.57263888888889,"trawlers","IRL",1,2016
"75",78,2016-01-21,51.2,-8.2,250379000,5.09833333333333,"trawlers","IRL",1,2016
"76",79,2016-01-21,51.2,-8.5,250379000,4.00833333333333,"trawlers","IRL",1,2016
"77",80,2016-01-21,51.2,-8.6,250379000,2.65555555555556,"trawlers","IRL",1,2016
"78",81,2016-01-21,51.2,2.4,227320060,1.40291666666667,"fixed_gear","FRA",1,2016
"79",82,2016-01-21,51.2,2.3,227320060,1.47819444444444,"fixed_gear","FRA",1,2016
"80",83,2016-01-21,76.8,13.2,273552400,0.802361111111111,"trawlers","RUS",1,2016
"81",88,2016-01-21,51.3,-6.2,250002435,2.95708333333333,"trawlers","IRL",1,2016
"82",89,2016-01-21,51.3,-7.4,228174600,14.8813888888889,"trawlers","FRA",1,2016
"83",90,2016-01-21,51.3,2.9,244245000,0.803888888888889,"trawlers","NLD",1,2016
"84",91,2016-01-21,51.3,2.8,244245000,0.665416666666667,"trawlers","NLD",1,2016
"85",92,2016-01-21,51.3,-5.5,205322000,1.56208333333333,"trawlers","BEL",1,2016
"86",93,2016-01-21,51.3,-8.6,250001702,4.95263888888889,"trawlers","IRL",1,2016
"87",94,2016-01-21,51.3,-8.4,250001702,1.31055555555556,"trawlers","IRL",1,2016
"88",95,2016-01-21,51.3,-8.7,250001702,4.61194444444445,"trawlers","IRL",1,2016
"89",96,2016-01-21,51.3,-8.5,250001702,3.69986111111111,"trawlers","IRL",1,2016
"90",97,2016-01-21,51.3,-5.2,205289000,2.56083333333333,"trawlers","BEL",1,2016
"91",98,2016-01-21,51.3,-5.3,205289000,1.29055555555556,"trawlers","BEL",1,2016
"92",99,2016-01-21,51.3,-5.1,205289000,0.762777777777778,"trawlers","BEL",1,2016
"93",100,2016-01-21,51.3,2.9,205150000,3.37791666666667,"trawlers","BEL",1,2016
"94",101,2016-01-21,51.3,2.8,205150000,0.279027777777778,"trawlers","BEL",1,2016
"95",102,2016-01-21,51.3,3,205150000,0.822083333333333,"trawlers","BEL",1,2016
"96",103,2016-01-21,51.3,-8.6,250105650,3.12930555555556,"trawlers","IRL",1,2016
"97",104,2016-01-21,51.3,-8.7,250105650,1.60986111111111,"trawlers","IRL",1,2016
"98",105,2016-01-21,51.3,-8.5,250105650,2.53027777777778,"trawlers","IRL",1,2016
"99",106,2016-01-21,51.3,-8.8,250105650,0.785833333333333,"trawlers","IRL",1,2016
"100",107,2016-01-21,51.3,-8.4,250105650,0.265277777777778,"trawlers","IRL",1,2016
"101",108,2016-01-21,51.3,1.7,205128000,1.94347222222222,"trawlers","BEL",1,2016
"102",109,2016-01-21,51.3,1.6,205128000,0.298888888888889,"trawlers","BEL",1,2016
"103",110,2016-01-21,51.3,-6.2,250002764,3.36763888888889,"trawlers","IRL",1,2016
"104",111,2016-01-21,51.3,2.8,245415000,2.52361111111111,"trawlers","NLD",1,2016
"105",112,2016-01-21,51.3,3,245415000,2.58208333333333,"trawlers","NLD",1,2016
"106",113,2016-01-21,51.3,2.9,245415000,5.63263888888889,"trawlers","NLD",1,2016
"107",114,2016-01-21,51.3,-4.6,235071582,0.262777777777778,"fixed_gear","GBR",1,2016
"108",115,2016-01-21,51.3,-4.7,235071582,4.07069444444444,"fixed_gear","GBR",1,2016
"109",116,2016-01-21,51.3,-4.8,235071582,0.283333333333333,"fixed_gear","GBR",1,2016
"110",117,2016-01-21,51.3,2.9,205308000,7.94347222222222,"trawlers","BEL",1,2016
"111",118,2016-01-21,51.3,2.8,205308000,2.30472222222222,"trawlers","BEL",1,2016
"112",119,2016-01-21,51.3,-8.8,250001269,0.52125,"trawlers","IRL",1,2016
"113",120,2016-01-21,51.3,-13.9,232006270,1.04041666666667,"fixed_gear","GBR",1,2016
"114",121,2016-01-21,51.3,-14,232006270,3.73736111111111,"fixed_gear","GBR",1,2016
"115",122,2016-01-21,51.3,-7.7,250001293,1.79472222222222,"trawlers","IRL",1,2016
"116",123,2016-01-21,51.3,2.8,24593300,0.771527777777778,"trawlers","NLD",1,2016
"117",124,2016-01-21,51.3,2.5,24593300,3.71805555555556,"trawlers","NLD",1,2016
"118",125,2016-01-21,51.3,2.9,24593300,0.892916666666667,"trawlers","NLD",1,2016
"119",126,2016-01-21,51.3,2.6,24593300,2.04569444444444,"trawlers","NLD",1,2016
"120",127,2016-01-21,51.3,2.7,24593300,0.518888888888889,"trawlers","NLD",1,2016
"121",128,2016-01-21,51.3,2.6,244932000,4.76236111111111,"trawlers","NLD",1,2016
"122",129,2016-01-21,51.3,2.8,244932000,0.766527777777778,"trawlers","NLD",1,2016
"123",130,2016-01-21,51.3,2.7,244932000,0.825694444444444,"trawlers","NLD",1,2016
"124",131,2016-01-21,51.3,2.5,244932000,3.16305555555555,"trawlers","NLD",1,2016
"125",132,2016-01-21,51.3,2.9,244932000,0.400277777777778,"trawlers","NLD",1,2016
