"","X","date","lat_bin","lon_bin","mmsi","fishing_hours","geartype","flag","month","year"
"1",5,2016-01-25,51.2,2.3,244245000,1.36222222222222,"trawlers","NLD",1,2016
"2",6,2016-01-25,51.2,2.5,244245000,1.93041666666667,"trawlers","NLD",1,2016
"3",7,2016-01-25,51.2,2.4,244245000,5.53888888888889,"trawlers","NLD",1,2016
"4",8,2016-01-25,51.2,2.6,244245000,1.1225,"trawlers","NLD",1,2016
"5",9,2016-01-25,51.2,2.7,244245000,0.151111111111111,"trawlers","NLD",1,2016
"6",10,2016-01-25,51.2,2,227141900,3.05680555555556,"trawlers","FRA",1,2016
"7",11,2016-01-25,51.2,1.9,227141900,2.57805555555556,"trawlers","FRA",1,2016
"8",12,2016-01-25,51.2,2.1,227300110,0.424583333333333,"fixed_gear","FRA",1,2016
"9",13,2016-01-25,51.2,2.2,227300110,0.108888888888889,"fixed_gear","FRA",1,2016
"10",14,2016-01-25,51.2,2,227117600,2.42305555555556,"trawlers","FRA",1,2016
"11",15,2016-01-25,51.2,2.1,227117600,0.570972222222222,"trawlers","FRA",1,2016
"12",16,2016-01-25,51.2,1.9,227117600,2.17347222222222,"trawlers","FRA",1,2016
"13",17,2016-01-25,51.2,2.1,227595050,0.761111111111111,"fixed_gear","FRA",1,2016
"14",18,2016-01-25,51.2,2.2,227595050,4.27708333333333,"fixed_gear","FRA",1,2016
"15",20,2016-01-25,51.2,2.3,245331000,2.00444444444444,"trawlers","NLD",1,2016
"16",21,2016-01-25,51.2,2.6,245331000,0.52625,"trawlers","NLD",1,2016
"17",22,2016-01-25,51.2,2.4,245331000,4.77416666666667,"trawlers","NLD",1,2016
"18",23,2016-01-25,51.2,2.5,245331000,1.08361111111111,"trawlers","NLD",1,2016
"19",25,2016-01-25,51.2,2.1,244179000,2.87125,"trawlers","NLD",1,2016
"20",26,2016-01-25,51.2,2.2,244179000,0.169027777777778,"trawlers","NLD",1,2016
"21",27,2016-01-25,51.2,2,244179000,0.560555555555556,"trawlers","NLD",1,2016
"22",28,2016-01-25,51.2,2.4,244221000,0.541666666666667,"trawlers","NLD",1,2016
"23",29,2016-01-25,51.2,-5.9,227314000,1.33944444444444,"trawlers","FRA",1,2016
"24",30,2016-01-25,51.2,2,226183000,2.91125,"trawlers","FRA",1,2016
"25",31,2016-01-25,51.2,1.9,226183000,2.08902777777778,"trawlers","FRA",1,2016
"26",32,2016-01-25,51.2,2.8,245415000,1.03319444444444,"trawlers","NLD",1,2016
"27",33,2016-01-25,51.2,-6.2,250002776,2.23638888888889,"trawlers","IRL",1,2016
"28",34,2016-01-25,51.2,2,227106400,3.10263888888889,"trawlers","FRA",1,2016
"29",35,2016-01-25,51.2,1.9,227106400,1.57638888888889,"trawlers","FRA",1,2016
"30",36,2016-01-25,51.2,2,245148000,0.837777777777778,"trawlers","NLD",1,2016
"31",37,2016-01-25,51.2,2.1,245148000,3.19027777777778,"trawlers","NLD",1,2016
"32",38,2016-01-25,51.2,2.1,227318640,0.14125,"fixed_gear","FRA",1,2016
"33",41,2016-01-25,51.2,2.3,227311230,3.69680555555556,"fixed_gear","FRA",1,2016
"34",42,2016-01-25,51.2,1.9,227138700,0.106111111111111,"trawlers","FRA",1,2016
"35",43,2016-01-25,51.2,1.8,227138700,10.02125,"trawlers","FRA",1,2016
"36",44,2016-01-25,51.2,-8.6,250001293,2.07333333333333,"trawlers","IRL",1,2016
"37",45,2016-01-25,51.2,-8.5,250001293,2.88041666666667,"trawlers","IRL",1,2016
"38",46,2016-01-25,51.2,-8.4,250001293,0.269027777777778,"trawlers","IRL",1,2016
"39",47,2016-01-25,51.2,2.4,245370000,1.55,"trawlers","NLD",1,2016
"40",50,2016-01-25,51.2,2.5,24593300,1.28388888888889,"trawlers","NLD",1,2016
"41",51,2016-01-25,51.2,2.4,24593300,10.4823611111111,"trawlers","NLD",1,2016
"42",52,2016-01-25,51.2,2.6,24593300,0.522638888888889,"trawlers","NLD",1,2016
"43",53,2016-01-25,51.2,2,227144600,3.23111111111111,"trawlers","FRA",1,2016
"44",54,2016-01-25,51.2,1.9,227144600,1.93555555555556,"trawlers","FRA",1,2016
"45",55,2016-01-25,51.2,2.7,244932000,1.58333333333333,"trawlers","NLD",1,2016
"46",56,2016-01-25,51.2,2.8,244932000,0.257361111111111,"trawlers","NLD",1,2016
"47",57,2016-01-25,51.2,-4.5,235113634,1.91513888888889,"fixed_gear","GBR",1,2016
"48",58,2016-01-25,51.2,-4.7,235113634,1.86138888888889,"fixed_gear","GBR",1,2016
"49",59,2016-01-25,51.2,-10.3,227385000,0.866666666666667,"fixed_gear","FRA",1,2016
"50",60,2016-01-25,51.2,2.7,205271000,0.551111111111111,"trawlers","BEL",1,2016
"51",61,2016-01-25,51.2,2.6,246327000,0.260972222222222,"trawlers","NLD",1,2016
"52",62,2016-01-25,51.2,2.7,246327000,0.649166666666667,"trawlers","NLD",1,2016
"53",63,2016-01-25,51.2,1.9,227141600,3.78125,"trawlers","FRA",1,2016
"54",64,2016-01-25,51.2,2,227141600,3.27652777777778,"trawlers","FRA",1,2016
"55",65,2016-01-25,51.2,1.8,227141600,2.70916666666667,"trawlers","FRA",1,2016
"56",66,2016-01-25,51.2,2,245441000,0.516805555555556,"trawlers","NLD",1,2016
"57",67,2016-01-25,51.2,2.2,245441000,0.651388888888889,"trawlers","NLD",1,2016
"58",68,2016-01-25,51.2,2.1,245441000,3.27305555555556,"trawlers","NLD",1,2016
"59",69,2016-01-25,51.2,2.4,245473000,0.257916666666667,"trawlers","NLD",1,2016
"60",70,2016-01-25,51.2,2.3,245473000,1.30555555555556,"trawlers","NLD",1,2016
"61",71,2016-01-25,51.2,2.4,246273000,4.81986111111111,"trawlers","NLD",1,2016
"62",72,2016-01-25,51.2,2.5,246273000,0.588888888888889,"trawlers","NLD",1,2016
"63",73,2016-01-25,51.2,1.9,227142900,2.90333333333333,"trawlers","FRA",1,2016
"64",74,2016-01-25,51.2,2,227142900,2.72722222222222,"trawlers","FRA",1,2016
"65",75,2016-01-25,51.2,2.7,244075000,0.127916666666667,"trawlers","NLD",1,2016
"66",76,2016-01-25,51.2,2.4,244075000,2.89888888888889,"trawlers","NLD",1,2016
"67",77,2016-01-25,51.2,2.5,244075000,0.712083333333333,"trawlers","NLD",1,2016
"68",78,2016-01-25,51.2,2.6,244075000,0.260972222222222,"trawlers","NLD",1,2016
"69",79,2016-01-25,51.2,2.3,244075000,0.138888888888889,"trawlers","NLD",1,2016
"70",91,2016-01-25,51.3,-5.9,250000897,1.76958333333333,"trawlers","IRL",1,2016
"71",92,2016-01-25,51.3,-6.1,250000897,9.39638888888889,"trawlers","IRL",1,2016
"72",93,2016-01-25,51.3,-6,250000897,0.885277777777778,"trawlers","IRL",1,2016
"73",94,2016-01-25,51.3,2.8,244245000,1.68944444444444,"trawlers","NLD",1,2016
"74",95,2016-01-25,51.3,2.9,244245000,1.87263888888889,"trawlers","NLD",1,2016
"75",96,2016-01-25,51.3,2.7,244245000,1.93430555555556,"trawlers","NLD",1,2016
"76",97,2016-01-25,51.3,2.4,244245000,3.32263888888889,"trawlers","NLD",1,2016
"77",98,2016-01-25,51.3,2.4,246057000,0.303333333333333,"trawlers","NLD",1,2016
"78",99,2016-01-25,51.3,2.5,246057000,2.12944444444444,"trawlers","NLD",1,2016
"79",100,2016-01-25,51.3,2.9,205150000,3.25958333333333,"trawlers","BEL",1,2016
"80",101,2016-01-25,51.3,3,205150000,0.755,"trawlers","BEL",1,2016
"81",104,2016-01-25,51.3,2.8,245331000,0.691944444444444,"trawlers","NLD",1,2016
"82",105,2016-01-25,51.3,2.7,245331000,0.397777777777778,"trawlers","NLD",1,2016
"83",106,2016-01-25,51.3,2.6,245331000,5.35875,"trawlers","NLD",1,2016
"84",107,2016-01-25,51.3,2.5,245331000,2.02291666666667,"trawlers","NLD",1,2016
"85",108,2016-01-25,51.3,2.5,244179000,2.09527777777778,"trawlers","NLD",1,2016
"86",109,2016-01-25,51.3,2,244179000,0.648333333333333,"trawlers","NLD",1,2016
"87",110,2016-01-25,51.3,2.3,244179000,3.95361111111111,"trawlers","NLD",1,2016
"88",111,2016-01-25,51.3,2.4,244179000,0.344583333333333,"trawlers","NLD",1,2016
"89",112,2016-01-25,51.3,2.2,244179000,2.70986111111111,"trawlers","NLD",1,2016
"90",113,2016-01-25,51.3,2.4,244221000,4.01041666666667,"trawlers","NLD",1,2016
"91",114,2016-01-25,51.3,2.6,244221000,1.29416666666667,"trawlers","NLD",1,2016
"92",115,2016-01-25,51.3,2.3,244221000,1.30361111111111,"trawlers","NLD",1,2016
"93",116,2016-01-25,51.3,2.5,244221000,2.88222222222222,"trawlers","NLD",1,2016
"94",117,2016-01-25,51.3,3,245415000,1.08861111111111,"trawlers","NLD",1,2016
"95",118,2016-01-25,51.3,2.9,245415000,7.77652777777778,"trawlers","NLD",1,2016
"96",119,2016-01-25,51.3,2.8,245415000,4.25069444444444,"trawlers","NLD",1,2016
"97",120,2016-01-25,51.3,-6.3,250002776,0.823194444444444,"trawlers","IRL",1,2016
"98",121,2016-01-25,51.3,-6.2,250002776,5.81361111111111,"trawlers","IRL",1,2016
"99",122,2016-01-25,51.3,2.5,245148000,1.80180555555556,"trawlers","NLD",1,2016
"100",123,2016-01-25,51.3,2,245148000,1.17388888888889,"trawlers","NLD",1,2016
"101",124,2016-01-25,51.3,2.3,245148000,5.99944444444445,"trawlers","NLD",1,2016
"102",125,2016-01-25,51.3,2.4,245148000,0.653888888888889,"trawlers","NLD",1,2016
"103",126,2016-01-25,51.3,2,245542000,2.52055555555556,"trawlers","NLD",1,2016
"104",127,2016-01-25,51.3,2.6,245542000,0.159444444444444,"trawlers","NLD",1,2016
"105",128,2016-01-25,51.3,2.5,245542000,0.814583333333333,"trawlers","NLD",1,2016
"106",129,2016-01-25,51.3,2.1,245542000,0.396111111111111,"trawlers","NLD",1,2016
"107",130,2016-01-25,51.3,2.3,245542000,4.49041666666667,"trawlers","NLD",1,2016
"108",131,2016-01-25,51.3,2.2,245542000,1.84708333333333,"trawlers","NLD",1,2016
"109",132,2016-01-25,51.3,2.4,245542000,1.06625,"trawlers","NLD",1,2016
"110",133,2016-01-25,51.3,-14.1,232006270,12.4077777777778,"fixed_gear","GBR",1,2016
"111",134,2016-01-25,51.3,2.3,227311230,1.86888888888889,"fixed_gear","FRA",1,2016
"112",135,2016-01-25,51.3,2.4,227106700,2.00555555555556,"trawlers","FRA",1,2016
"113",136,2016-01-25,51.3,2.3,227106700,2.28333333333333,"trawlers","FRA",1,2016
"114",137,2016-01-25,51.3,-8.6,250001293,1.59069444444444,"trawlers","IRL",1,2016
"115",138,2016-01-25,51.3,-8.7,250001293,4.36291666666667,"trawlers","IRL",1,2016
"116",139,2016-01-25,51.3,2.7,245370000,0.557777777777778,"trawlers","NLD",1,2016
"117",140,2016-01-25,51.3,2.5,245370000,7.83180555555556,"trawlers","NLD",1,2016
"118",141,2016-01-25,51.3,2.6,245370000,4.03652777777778,"trawlers","NLD",1,2016
"119",144,2016-01-25,51.3,2.6,24593300,3.16527777777778,"trawlers","NLD",1,2016
"120",145,2016-01-25,51.3,2.6,244932000,15.0105555555556,"trawlers","NLD",1,2016
"121",146,2016-01-25,51.3,2.8,244932000,0.889722222222222,"trawlers","NLD",1,2016
"122",147,2016-01-25,51.3,2.9,244932000,0.373888888888889,"trawlers","NLD",1,2016
"123",148,2016-01-25,51.3,-4.7,235113634,1.14166666666667,"fixed_gear","GBR",1,2016
"124",149,2016-01-25,51.3,2.3,227102900,0.316666666666667,"trawlers","FRA",1,2016
"125",150,2016-01-25,51.3,2.4,227102900,2.29791666666667,"trawlers","FRA",1,2016
"126",151,2016-01-25,51.3,2.7,205271000,0.896527777777778,"trawlers","BEL",1,2016
"127",152,2016-01-25,51.3,2.8,205271000,2.39722222222222,"trawlers","BEL",1,2016
"128",153,2016-01-25,51.3,2.6,246327000,1.02069444444444,"trawlers","NLD",1,2016
"129",154,2016-01-25,51.3,2.7,246327000,9.03916666666667,"trawlers","NLD",1,2016
"130",155,2016-01-25,51.3,2.9,246327000,0.736388888888889,"trawlers","NLD",1,2016
"131",156,2016-01-25,51.3,2.8,246327000,3.42888888888889,"trawlers","NLD",1,2016
"132",157,2016-01-25,51.3,2.2,245441000,0.734444444444444,"trawlers","NLD",1,2016
"133",158,2016-01-25,51.3,2.3,245441000,5.37541666666667,"trawlers","NLD",1,2016
"134",159,2016-01-25,51.3,2,245441000,0.691666666666667,"trawlers","NLD",1,2016
"135",160,2016-01-25,51.3,2.5,245441000,1.60527777777778,"trawlers","NLD",1,2016
"136",161,2016-01-25,51.3,2.3,245473000,0.27,"trawlers","NLD",1,2016
"137",162,2016-01-25,51.3,2.4,245473000,5.38777777777778,"trawlers","NLD",1,2016
"138",163,2016-01-25,51.3,2.5,245473000,3.50958333333333,"trawlers","NLD",1,2016
