"","X","date","lat_bin","lon_bin","mmsi","fishing_hours","geartype","flag","month","year"
"1",16,2016-01-01,51.2,-14.3,235004110,10.2251388888889,"drifting_longlines","GBR",1,2016
"2",17,2016-01-01,51.2,-10.3,228048600,1.81638888888889,"trawlers","FRA",1,2016
"3",18,2016-01-01,51.2,-10.4,228048600,0.844166666666667,"trawlers","FRA",1,2016
"4",19,2016-01-01,76.8,12.9,273312270,0.774027777777778,"trawlers","RUS",1,2016
"5",20,2016-01-01,76.8,12.8,273312270,1.66013888888889,"trawlers","RUS",1,2016
"6",21,2016-01-01,76.8,13,273352280,1.38444444444444,"trawlers","RUS",1,2016
"7",22,2016-01-01,76.8,12.8,273352280,3.88055555555556,"trawlers","RUS",1,2016
"8",23,2016-01-01,76.8,12.9,273352280,1.60819444444445,"trawlers","RUS",1,2016
"9",24,2016-01-01,76.8,13.2,273352280,0.283055555555556,"trawlers","RUS",1,2016
"10",25,2016-01-01,76.8,12.7,273352280,0.859722222222222,"trawlers","RUS",1,2016
"11",26,2016-01-01,76.8,13.1,273352280,1.15847222222222,"trawlers","RUS",1,2016
"12",27,2016-01-01,76.8,13.1,273348570,0.819444444444444,"trawlers","RUS",1,2016
"13",28,2016-01-01,76.8,12.9,273348570,0.775,"trawlers","RUS",1,2016
"14",29,2016-01-01,76.8,12.8,273348570,0.304166666666667,"trawlers","RUS",1,2016
"15",50,2016-01-01,51.3,3.1,205010000,7.11527777777778,"trawlers","BEL",1,2016
"16",51,2016-01-01,51.3,2.9,205010000,1.36986111111111,"trawlers","BEL",1,2016
"17",52,2016-01-01,51.3,3,205010000,4.33472222222222,"trawlers","BEL",1,2016
"18",53,2016-01-01,51.3,1.4,235094386,1.52652777777778,"trawlers","GBR",1,2016
"19",54,2016-01-01,51.3,1.5,235094386,0.686388888888889,"trawlers","GBR",1,2016
"20",55,2016-01-01,76.9,12.6,273312270,1.26125,"trawlers","RUS",1,2016
"21",56,2016-01-01,76.9,12.4,273312270,0.772361111111111,"trawlers","RUS",1,2016
"22",57,2016-01-01,76.9,12.5,273312270,2.33555555555556,"trawlers","RUS",1,2016
"23",58,2016-01-01,76.9,12.4,273352280,0.802083333333333,"trawlers","RUS",1,2016
"24",59,2016-01-01,76.9,12.5,273352280,2.43583333333333,"trawlers","RUS",1,2016
"25",60,2016-01-01,76.9,12.5,273348570,0.374444444444444,"trawlers","RUS",1,2016
"26",76,2016-01-01,77,12.1,273312270,1.39597222222222,"trawlers","RUS",1,2016
"27",77,2016-01-01,77,12.2,273312270,0.693888888888889,"trawlers","RUS",1,2016
"28",78,2016-01-01,77,11.9,273312270,0.773055555555556,"trawlers","RUS",1,2016
"29",79,2016-01-01,77,12.3,273312270,0.765,"trawlers","RUS",1,2016
"30",80,2016-01-01,77,12.2,273352280,1.56611111111111,"trawlers","RUS",1,2016
"31",81,2016-01-01,77,11.9,273352280,0.780972222222222,"trawlers","RUS",1,2016
"32",82,2016-01-01,77,12,273352280,0.802361111111111,"trawlers","RUS",1,2016
"33",83,2016-01-01,77,11.8,273352280,0.823333333333333,"trawlers","RUS",1,2016
"34",84,2016-01-01,77,12.5,273348570,0.399444444444444,"trawlers","RUS",1,2016
"35",85,2016-01-01,77,12.3,273348570,0.785555555555556,"trawlers","RUS",1,2016
"36",107,2016-01-01,51.5,-14.2,250350000,0.723055555555556,"trawlers","IRL",1,2016
"37",108,2016-01-01,51.5,-14.1,250350000,1.89805555555556,"trawlers","IRL",1,2016
"38",110,2016-01-01,77.1,11.8,273312270,0.336805555555555,"trawlers","RUS",1,2016
"39",111,2016-01-01,77.1,11.6,273352280,1.58208333333333,"trawlers","RUS",1,2016
"40",112,2016-01-01,77.1,11.8,273352280,0.752361111111111,"trawlers","RUS",1,2016
"41",142,2016-01-01,51.6,-14.1,250350000,1.73694444444444,"trawlers","IRL",1,2016
"42",143,2016-01-01,51.6,-14.2,250350000,2.54236111111111,"trawlers","IRL",1,2016
"43",178,2016-01-01,51.7,-14,250350000,0.595277777777778,"trawlers","IRL",1,2016
"44",179,2016-01-01,51.7,-14.1,250350000,0.572083333333333,"trawlers","IRL",1,2016
"45",180,2016-01-01,51.7,1.1,235084726,3.22194444444444,"trawlers","GBR",1,2016
