"","date","lat_bin","lon_bin","mmsi","fishing_hours"
"10","2016-01-22",51.2,-7.6,228174600,6.37055555555556
"11","2016-01-22",51.2,2.2,227300110,0.96125
"12","2016-01-22",51.2,2.1,227300110,4.25444444444445
"13","2016-01-22",51.2,-5.4,205289000,0.254444444444444
"14","2016-01-22",51.2,-5.1,205289000,1.26055555555556
"15","2016-01-22",51.2,2.2,227595050,3.805
"16","2016-01-22",51.2,-7.8,235101000,11.5266666666667
"17","2016-01-22",51.2,-7.9,235101000,10.5030555555556
"18","2016-01-22",51.2,2.2,228317000,2.26111111111111
"19","2016-01-22",51.2,2.3,228317000,0.66625
"20","2016-01-22",51.2,-6.4,250002776,6.10180555555556
"21","2016-01-22",51.2,-6.3,250002776,8.95138888888889
"22","2016-01-22",51.2,-10.6,228004700,2.07055555555556
"23","2016-01-22",51.2,2.2,227318640,1.18527777777778
"24","2016-01-22",51.2,2.1,227318640,1.06666666666667
"25","2016-01-22",51.2,2.5,205307000,4.18819444444444
"28","2016-01-22",51.2,2.3,227311230,5.19611111111111
"29","2016-01-22",51.2,2.4,227311230,2.09916666666667
"30","2016-01-22",51.2,-6.2,250000283,5.12083333333333
"31","2016-01-22",51.2,-6.1,250000283,1.03763888888889
"32","2016-01-22",51.2,2.8,205273000,0.155416666666667
"33","2016-01-22",51.2,-6.3,250003127,10.2002777777778
"34","2016-01-22",51.2,-6.4,250003127,14.7626388888889
"35","2016-01-22",51.2,-8.4,250477000,2.78791666666667
"36","2016-01-22",51.2,-8.7,250477000,2.6
"37","2016-01-22",51.2,-8.5,250477000,0.283333333333333
"38","2016-01-22",51.2,-8.6,250477000,0.808333333333333
"39","2016-01-22",51.2,-6.2,250003153,3.44263888888889
"40","2016-01-22",51.2,2.2,228131800,1.36513888888889
"41","2016-01-22",51.2,2.8,205271000,1.18458333333333
"42","2016-01-22",51.2,2.9,205271000,0.660138888888889
"43","2016-01-22",51.2,-6.4,250000626,13.3065277777778
"44","2016-01-22",51.2,1.9,227142900,2.11416666666667
"45","2016-01-22",51.2,2,227142900,2.58944444444445
"46","2016-01-22",51.2,-8.5,250379000,5.145
"47","2016-01-22",51.2,-8.6,250379000,1.95208333333333
"48","2016-01-22",51.2,-8.3,250379000,1.35527777777778
"49","2016-01-22",51.2,-8.4,250379000,2.16958333333333
"50","2016-01-22",51.2,-8.2,250379000,1.33333333333333
"51","2016-01-22",51.2,2.3,227320060,0.924305555555555
"52","2016-01-22",51.2,2.4,227320060,1.60277777777778
"53","2016-01-22",76.8,13.1,273354820,4.9275
"54","2016-01-22",76.8,12.7,273354820,0.827777777777778
"55","2016-01-22",76.8,13,273354820,0.789166666666667
"56","2016-01-22",76.8,12.8,273354820,0.839166666666667
"57","2016-01-22",76.8,12.8,273421520,2.46930555555556
"75","2016-01-22",51.3,-7.3,228174600,6.77916666666667
"76","2016-01-22",51.3,-5.2,205322000,8.3175
"77","2016-01-22",51.3,-5.1,205322000,0.260555555555556
"78","2016-01-22",51.3,-5.4,205322000,2.63861111111111
"79","2016-01-22",51.3,-5.3,205322000,6.57111111111111
"80","2016-01-22",51.3,-5.1,205289000,0.784027777777778
"81","2016-01-22",51.3,-5.3,205289000,0.524722222222222
"82","2016-01-22",51.3,-5.2,205289000,1.05
"83","2016-01-22",51.3,-5.4,205289000,4.28194444444444
"84","2016-01-22",51.3,-6.3,250002776,2.83513888888889
"85","2016-01-22",51.3,-6.2,250002776,1.11875
"86","2016-01-22",51.3,-10.6,228004700,0.997361111111111
"87","2016-01-22",51.3,-10.7,228004700,0.521111111111111
"88","2016-01-22",51.3,2.9,205308000,3.05027777777778
"89","2016-01-22",51.3,2.8,205308000,0.260416666666667
"90","2016-01-22",51.3,-7.4,228190600,19.0801388888889
"91","2016-01-22",51.3,-7.7,250489000,1.95361111111111
"92","2016-01-22",51.3,-7.8,250489000,1.98194444444444
"93","2016-01-22",51.3,2.9,205315000,3.70541666666667
"94","2016-01-22",51.3,2.8,205315000,0.691944444444444
"95","2016-01-22",51.3,3,205315000,0.266111111111111
"96","2016-01-22",51.3,-7.6,250392000,2.88555555555556
"97","2016-01-22",51.3,-7.3,250392000,7.25694444444444
"98","2016-01-22",51.3,-8.6,250477000,1.54152777777778
"99","2016-01-22",51.3,-8.7,250477000,1.58902777777778
"100","2016-01-22",51.3,-8.4,250477000,1.35055555555556
"101","2016-01-22",51.3,-8.5,250477000,1.79666666666667
"102","2016-01-22",51.3,2.9,205271000,1.88555555555556
"103","2016-01-22",51.3,-8.4,250379000,1.59875
"104","2016-01-22",51.3,-8.5,250379000,1.33347222222222
"105","2016-01-22",51.3,-8.2,250379000,2.76041666666667
"106","2016-01-22",51.3,-8.6,250379000,0.795694444444444
"107","2016-01-22",51.3,-8.3,250379000,4.89597222222222
"108","2016-01-22",76.9,12.6,273354820,0.833333333333333
"140","2016-01-22",51.4,-7.4,228174600,2.96569444444444
"141","2016-01-22",51.4,-53.9,316010000,4.03402777777778
"142","2016-01-22",51.4,-5.2,205322000,5.14986111111111
"143","2016-01-22",51.4,-5.3,205322000,1.33875
"144","2016-01-22",51.4,4.1,244740629,0.630277777777778
"145","2016-01-22",51.4,-8.6,250001702,3.42930555555555
"146","2016-01-22",51.4,-8.7,250001702,0.312222222222222
"147","2016-01-22",51.4,-8.5,250001702,1.36125
"148","2016-01-22",51.4,-8.3,250001702,1.54208333333333
"149","2016-01-22",51.4,-8.4,250001702,2.49916666666667
"150","2016-01-22",51.4,-5.5,205289000,1.35805555555556
"151","2016-01-22",51.4,-5.3,205289000,0.826111111111111
"152","2016-01-22",51.4,-5.4,205289000,2.89194444444444
"153","2016-01-22",51.4,-6.2,250002776,1.83111111111111
"154","2016-01-22",51.4,-10.7,228004700,2.51277777777778
"155","2016-01-22",51.4,-10.8,228004700,0.254305555555556
"156","2016-01-22",51.4,4,244780417,2.91875
"157","2016-01-22",51.4,4,244750739,3.93055555555556
"158","2016-01-22",51.4,-54.3,316100000,0.673888888888889
"159","2016-01-22",51.4,4,245476000,1.20652777777778
"160","2016-01-22",51.4,-7.4,250489000,2.71444444444444
"161","2016-01-22",51.4,-7.6,250489000,0.792361111111111
"162","2016-01-22",51.4,-7.7,250489000,0.620138888888889
"163","2016-01-22",51.4,-7.5,250489000,1.27138888888889
"164","2016-01-22",51.4,-7.9,250132400,4.54333333333333
"165","2016-01-22",51.4,-7.8,250132400,2.34194444444444
"166","2016-01-22",51.4,-54.3,316323000,0.9225
"167","2016-01-22",51.4,3,205315000,0.413055555555556
"168","2016-01-22",51.4,2.9,205315000,0.252777777777778
"169","2016-01-22",51.4,4,924467387,3.53375
"170","2016-01-22",51.4,-7.4,250392000,2.60402777777778
"171","2016-01-22",51.4,-7.3,250392000,6.78625
"172","2016-01-22",51.4,-14.5,250002427,0.855694444444444
"173","2016-01-22",51.4,-14.4,250002427,5.72208333333333
"197","2016-01-22",51.5,-7.5,228174600,10.2977777777778
"198","2016-01-22",51.5,-54,316010000,4.00319444444444
"199","2016-01-22",51.5,-8.5,250001702,2.16416666666667
"200","2016-01-22",51.5,-8.3,250001702,0.382916666666667
"201","2016-01-22",51.5,3.9,244798000,0.13
"203","2016-01-22",51.5,-8.3,250000443,2.00763888888889
"204","2016-01-22",51.5,-8.2,250000443,1.25319444444444
"205","2016-01-22",51.5,-8.4,250000443,1.19347222222222
"206","2016-01-22",51.5,-8.1,250000443,1.7
"207","2016-01-22",51.5,-8,250000443,2.68652777777778
"208","2016-01-22",51.5,-7.9,250000443,1.10680555555556
"209","2016-01-22",51.5,-10.8,228004700,2.10041666666667
"210","2016-01-22",51.5,-10.9,228004700,0.545694444444444
"211","2016-01-22",51.5,-14.1,250105700,5.72694444444444
"212","2016-01-22",51.5,4,244780417,2.78069444444444
"213","2016-01-22",51.5,-54.4,316100000,0.543055555555556
"214","2016-01-22",51.5,-53.7,316100000,0.461111111111111
"215","2016-01-22",51.5,-54.3,316100000,3.21597222222222
"216","2016-01-22",51.5,-54.5,316100000,2.29902777777778
"217","2016-01-22",51.5,3.9,245476000,1.06541666666667
"218","2016-01-22",51.5,-7.6,250132400,1.09583333333333
"219","2016-01-22",51.5,-7.9,250132400,5.61013888888889
"220","2016-01-22",51.5,-7.7,250132400,1.22958333333333
"221","2016-01-22",51.5,-7.8,250132400,1.75625
"222","2016-01-22",51.5,-54.3,316323000,2.84152777777778
"223","2016-01-22",51.5,-54.4,316323000,1.34388888888889
"224","2016-01-22",51.5,-54.1,316323000,0.562083333333333
"225","2016-01-22",51.5,-54.2,316323000,1.07527777777778
"226","2016-01-22",51.5,-53.7,316323000,0.570694444444444
"227","2016-01-22",51.5,-54,316323000,1.04472222222222
"228","2016-01-22",51.5,4.1,244780474,3.20583333333333
"229","2016-01-22",51.5,4,244780474,0.386111111111111
"230","2016-01-22",51.5,4,924467387,0.65
"231","2016-01-22",51.5,-7.3,250392000,2.45944444444444
"232","2016-01-22",51.5,-7.4,250392000,1.89875
"233","2016-01-22",51.5,-14.7,235004110,6.76402777777778
"234","2016-01-22",51.5,-14.4,250002427,2.55777777777778
"235","2016-01-22",51.5,-14.2,250002427,8.69833333333333
"260","2016-01-22",51.6,-53.9,316010000,1.61527777777778
"261","2016-01-22",51.6,-53.7,316010000,2.65430555555556
"262","2016-01-22",51.6,-53.8,316010000,1.93666666666667
"266","2016-01-22",51.6,-8.2,250000443,0.81875
"267","2016-01-22",51.6,-8,250000443,1.59222222222222
"268","2016-01-22",51.6,-8.1,250000443,1.58805555555556
"269","2016-01-22",51.6,-10.9,228004700,2.61680555555556
"270","2016-01-22",51.6,3.3,245617000,0.981944444444445
"271","2016-01-22",51.6,-53.7,316100000,0.307222222222222
"272","2016-01-22",51.6,-54.2,316100000,0.243611111111111
"273","2016-01-22",51.6,-54.5,316100000,5.61291666666667
"274","2016-01-22",51.6,-54.1,316100000,0.588888888888889
"275","2016-01-22",51.6,-53.8,316100000,2.10083333333333
"276","2016-01-22",51.6,-54.6,316100000,1.90416666666667
"277","2016-01-22",51.6,-54,316100000,0.204722222222222
"278","2016-01-22",51.6,-7.5,250132400,1.46361111111111
"279","2016-01-22",51.6,-7.6,250132400,0.120694444444444
"280","2016-01-22",51.6,-7.4,250132400,0.762083333333333
"281","2016-01-22",51.6,-54.4,316323000,2.76513888888889
"282","2016-01-22",51.6,-53.7,316323000,2.29236111111111
"283","2016-01-22",51.6,-53.7,316013290,1.39430555555556
"284","2016-01-22",51.6,-53.9,316013290,0.270555555555556
"285","2016-01-22",51.6,-53.8,316013290,6.98930555555556
"316","2016-01-22",51.7,-53.8,316010000,2.64291666666667
"318","2016-01-22",51.7,4.6,244750410,0.659583333333333
"319","2016-01-22",51.7,-6.2,227314000,3.87638888888889
"320","2016-01-22",51.7,-6,227314000,5.15277777777778
"321","2016-01-22",51.7,-6.1,227314000,3.23763888888889
"322","2016-01-22",51.7,-10.9,228004700,1.06527777777778
"323","2016-01-22",51.7,-11,228004700,1.0725
"324","2016-01-22",51.7,-14,250105700,5.62111111111111
"325","2016-01-22",51.7,3.4,245617000,0.223333333333333
"326","2016-01-22",51.7,-13.8,232326000,7.60680555555556
"327","2016-01-22",51.7,-13.7,232326000,0.383611111111111
"328","2016-01-22",51.7,-11,235005820,1.05472222222222
